"Start";"Duration";"Pitch"
1.0;0.9979166666666666;71
2.0;2.497916666666667;76
4.5;0.4979166666666668;73
5.0;0.4979166666666668;78
5.5;0.4979166666666668;73
6.0;0.4979166666666668;76
6.5;0.4979166666666668;73
7.0;0.4979166666666668;78
7.5;0.4979166666666668;73
8.0;2.997916666666667;76
11.0;0.9979166666666668;75
12.0;0.4979166666666668;74
12.5;0.9979166666666668;78
13.5;0.4979166666666668;77
14.0;0.4979166666666668;74
14.5;0.9979166666666668;78
15.5;0.4979166666666668;77
16.0;0.497916666666665;73
16.5;0.997916666666665;80
17.5;0.497916666666665;78
