"Start";"Duration";"Pitch"
0.0;0.7479166666666667;74
0.75;0.24791666666666667;74
1.0;1.9979166666666668;74
3.0;0.9979166666666668;69
4.0;0.060416666666666785;67
4.0625;0.4354166666666668;66
4.5;0.24791666666666679;64
4.75;0.24791666666666679;66
5.0;0.9979166666666668;62
6.0;0.9979166666666668;69
7.0;0.9979166666666668;74
8.0;0.9979166666666668;76
9.0;0.9979166666666668;78
10.0;0.060416666666666785;81
10.0625;0.4354166666666668;79
10.5;0.24791666666666679;78
10.75;0.24791666666666679;79
11.0;0.9979166666666668;76
