"Start";"Duration";"Pitch"
0.0;0.4979166666666667;82
0.5;0.4979166666666667;84
1.0;0.49791666666666656;86
1.5;0.49791666666666656;84
2.0;0.4979166666666668;87
2.5;0.4979166666666668;86
3.0;0.4979166666666668;91
3.5;0.4979166666666668;89
4.0;0.4979166666666668;94
5.0;0.12291666666666679;82
5.125;0.12291666666666679;84
5.25;0.12291666666666679;82
5.375;0.12291666666666679;84
5.5;0.12291666666666679;82
5.625;0.12291666666666679;84
5.75;0.12291666666666679;81
5.875;0.12291666666666679;82
6.0;0.4979166666666668;84
6.5;0.4979166666666668;77
7.0;0.12291666666666679;84
7.125;0.12291666666666679;86
7.25;0.12291666666666679;84
7.375;0.12291666666666679;86
7.5;0.12291666666666679;84
7.625;0.12291666666666679;86
7.75;0.12291666666666679;82
7.875;0.12291666666666679;84
8.0;0.4979166666666668;86
8.5;0.4979166666666668;82
9.0;0.4979166666666668;89
9.5;0.24791666666666679;91
9.75;0.24791666666666679;89
10.0;0.4979166666666668;87
10.5;0.4979166666666668;86
11.0;0.4979166666666668;84
11.5;0.24791666666666679;82
11.75;0.24791666666666679;81
12.0;0.4979166666666668;82
