"Start";"Duration";"Pitch"
0.0;0.4979166666666667;76
0.5;0.24791666666666667;77
0.75;0.24791666666666667;79
1.0;0.49791666666666656;81
1.5;0.49791666666666656;81
2.0;0.4979166666666668;74
2.5;0.24791666666666679;76
2.75;0.24791666666666679;77
3.0;0.4979166666666668;79
3.5;0.4979166666666668;67
4.0;0.4979166666666668;72
4.5;0.24791666666666679;74
4.75;0.24791666666666679;76
5.0;0.4979166666666668;77
5.5;0.4979166666666668;77
6.0;0.4979166666666668;71
6.5;0.24791666666666679;72
6.75;0.24791666666666679;74
7.0;0.4979166666666668;76
7.5;0.4979166666666668;64
