"Start";"Duration";"Pitch"
0.0;1.9979166666666666;78
2.0;0.060416666666666785;76
2.0625;0.060416666666666785;78
2.125;0.3729166666666668;76
2.5;0.4979166666666668;74
3.0;1.9979166666666668;78
5.0;0.060416666666666785;76
5.0625;0.060416666666666785;78
5.125;0.3729166666666668;76
5.5;0.4979166666666668;74
6.0;0.4979166666666668;78
6.5;0.4979166666666668;79
7.0;0.4979166666666668;81
7.5;0.060416666666666785;79
7.5625;0.060416666666666785;81
7.625;0.3729166666666668;79
8.0;0.4979166666666668;78
8.5;0.4979166666666668;76
9.0;2.997916666666667;78
