"Start";"Duration";"Pitch"
0.25;0.24791666666666667;74
0.5;0.24791666666666667;71
0.75;0.24791666666666667;74
1.0;0.24791666666666656;79
1.25;0.24791666666666656;74
1.5;0.24791666666666656;71
1.75;0.24791666666666656;74
2.0;0.24791666666666679;67
2.25;0.24791666666666679;74
2.5;0.24791666666666679;71
2.75;0.24791666666666679;74
3.0;0.24791666666666679;76
3.25;0.24791666666666679;72
3.5;0.24791666666666679;69
3.75;0.24791666666666679;72
4.0;0.24791666666666679;66
4.25;0.24791666666666679;69
4.5;0.24791666666666679;74
4.75;0.24791666666666679;71
5.0;0.24791666666666679;67
5.25;0.24791666666666679;71
5.5;0.24791666666666679;64
5.75;0.24791666666666679;67
