"Start";"Duration";"Pitch"
0.0;0.47291666666666665;60
0.5;0.7104166666666667;65
1.25;0.2354166666666666;67
1.5;0.47291666666666665;68
2.0;0.7104166666666667;67
2.75;0.2354166666666666;68
3.0;0.47291666666666643;70
3.5;0.7104166666666663;72
4.25;0.2354166666666666;60
4.5;0.47291666666666643;60
5.0;0.947916666666667;60
6.0;0.47291666666666643;72
6.5;0.7104166666666663;75
7.25;0.2354166666666666;72
7.5;0.47291666666666643;68
8.0;0.23541666666666572;70
8.25;0.23541666666666572;63
8.5;0.9479166666666661;63
