"Start";"Duration";"Pitch"
0.0;0.9989583333333333;78
1.0;0.06145833333333339;76
1.0625;0.06145833333333339;78
1.125;0.12395833333333339;76
1.25;0.2489583333333334;74
1.5;0.9989583333333334;78
2.5;0.06145833333333339;76
2.5625;0.06145833333333339;78
2.625;0.12395833333333339;76
2.75;0.2489583333333334;74
3.0;0.2489583333333334;78
3.25;0.2489583333333334;79
3.5;0.2489583333333334;81
3.75;0.06145833333333339;79
3.8125;0.06145833333333339;81
3.875;0.12395833333333339;79
4.0;0.2489583333333334;78
4.25;0.2489583333333334;76
4.5;1.4989583333333334;78
