"Start";"Duration";"Pitch"
0.0;0.12395833333333334;60
0.125;0.12395833333333334;55
0.25;0.12395833333333334;60
0.375;0.12395833333333334;62
0.5;0.12395833333333328;63
0.625;0.12395833333333328;65
0.75;0.12395833333333328;67
0.875;0.12395833333333328;68
1.0;0.12395833333333339;67
1.125;0.12395833333333339;63
1.25;0.12395833333333339;60
1.375;0.12395833333333339;62
1.5;0.12395833333333339;63
1.625;0.12395833333333339;65
1.75;0.06145833333333339;68
1.8125;0.06145833333333339;67
1.875;0.12395833333333339;66
2.0;0.12395833333333339;67
2.125;0.12395833333333339;71
2.25;0.12395833333333339;72
2.375;0.12395833333333339;74
2.5;0.12395833333333339;75
2.625;0.12395833333333339;79
2.75;0.12395833333333339;77
2.875;0.12395833333333339;75
3.0;0.12395833333333339;74
3.125;0.12395833333333339;72
3.25;0.12395833333333339;74
3.375;0.12395833333333339;77
3.5;0.12395833333333339;75
3.625;0.12395833333333339;74
3.75;0.12395833333333339;72
3.875;0.12395833333333339;70
