"Start";"Duration";"Pitch"
1.0;0.2489583333333334;67
1.25;0.2489583333333334;70
1.5;0.2489583333333334;67
1.75;0.2489583333333334;69
2.0;0.4989583333333334;70
3.0;0.2489583333333334;63
3.25;0.2489583333333334;67
3.5;0.2489583333333334;63
3.75;0.2489583333333334;65
4.0;0.4989583333333334;67
5.0;0.2489583333333334;58
5.25;0.2489583333333334;63
5.5;0.2489583333333334;58
5.75;0.2489583333333334;62
6.0;0.4989583333333334;63
6.5;0.2489583333333334;63
6.75;0.2489583333333334;63
7.0;0.4989583333333334;63
7.5;0.4989583333333334;63
8.0;0.4989583333333325;62
