"Start";"Duration";"Pitch"
0.0;0.33229166666666665;81
0.3333333333333333;0.3322916666666667;81
0.6666666666666666;2.332291666666667;80
3.0;0.33229166666666643;81
3.3333333333333335;0.33229166666666643;81
3.6666666666666665;0.3322916666666669;80
4.0;0.33229166666666643;82
4.333333333333333;0.3322916666666673;82
4.666666666666667;2.3322916666666664;80
7.0;0.33229166666666643;82
7.333333333333333;0.33229166666666643;82
7.666666666666667;0.33229166666666643;80
8.0;0.33229166666666643;83
8.333333333333334;0.33229166666666643;83
8.666666666666666;0.33229166666666643;82
9.0;0.33229166666666643;81
9.333333333333334;0.33229166666666643;81
9.666666666666666;0.33229166666666643;78
10.0;0.4989583333333325;74
10.5;0.4989583333333325;76
11.0;0.9989583333333325;77
