"Start";"Duration";"Pitch"
0.0;1.2489583333333334;82
1.25;0.2489583333333334;84
1.5;0.2489583333333334;82
1.75;0.2489583333333334;80
2.0;0.2489583333333334;80
2.25;0.2489583333333334;79
2.5;0.2489583333333334;77
2.75;0.2489583333333334;75
3.0;0.2489583333333334;75
3.25;0.2489583333333334;74
3.5;0.2489583333333334;72
3.75;0.2489583333333334;74
4.0;0.2489583333333334;77
4.25;0.2489583333333334;75
4.5;0.2489583333333334;70
4.75;0.2489583333333334;67
5.0;0.2489583333333334;74
5.25;0.2489583333333334;72
5.5;0.2489583333333334;68
5.75;0.2489583333333334;65
6.0;0.2489583333333334;72
6.25;0.2489583333333334;70
6.5;0.2489583333333334;67
6.75;0.2489583333333334;63
7.0;0.2489583333333334;58
