"Start";"Duration";"Pitch"
0.0;0.49895833333333334;77
0.5;0.24895833333333328;75
0.75;0.24895833333333328;77
1.0;0.2489583333333334;79
1.25;0.2489583333333334;75
1.5;0.4989583333333334;79
2.0;0.4989583333333334;79
2.5;0.4989583333333334;77
3.0;0.4989583333333334;74
3.5;0.4989583333333334;75
4.0;0.06354166666666661;77
4.064583333333333;0.18333333333333357;75
4.25;0.2489583333333334;74
4.5;0.4989583333333334;75
5.0;0.9989583333333334;75
6.0;0.4989583333333334;77
6.5;0.2489583333333334;75
6.75;0.2489583333333334;77
7.0;0.2489583333333334;79
7.25;0.2489583333333334;75
7.5;0.4989583333333334;79
8.0;0.4989583333333325;79
8.5;0.4989583333333325;77
9.0;0.4989583333333325;74
