"Start";"Duration";"Pitch"
0.0;0.12395833333333334;82
0.125;0.37395833333333334;70
0.5;0.12395833333333328;77
0.625;0.9989583333333334;77
1.625;0.1656249999999999;75
1.7916666666666667;0.1656249999999999;74
1.9583333333333333;0.16562500000000013;75
2.125;0.12395833333333339;77
2.25;0.12395833333333339;78
2.375;0.12395833333333339;82
2.5625;0.06145833333333339;85
2.625;0.4989583333333334;85
3.125;0.4989583333333334;83
4.0;0.12395833333333339;83
4.125;0.3739583333333334;71
4.5;0.12395833333333339;78
4.625;0.9989583333333334;78
5.625;0.16562500000000036;76
5.791666666666667;0.16562499999999947;75
5.958333333333333;0.16562500000000036;76
6.125;0.12395833333333339;78
6.25;0.12395833333333339;80
6.375;0.12395833333333339;83
6.5625;0.06145833333333339;87
6.625;0.4989583333333334;87
7.125;0.4989583333333334;86
