"Start";"Duration";"Pitch"
0.5;0.03020833333333328;78
0.53125;0.03020833333333328;81
0.5625;0.9364583333333334;80
1.5;0.2489583333333334;78
1.75;0.8739583333333334;74
2.625;0.12395833333333339;78
2.75;0.12395833333333339;78
2.875;0.12395833333333339;78
3.0;0.030208333333333393;78
3.03125;0.030208333333333393;81
3.0625;0.8114583333333334;80
4.0;0.7489583333333334;78
4.75;0.06145833333333339;78
4.8125;0.06145833333333339;74
4.875;0.06145833333333339;72
4.9375;0.5614583333333334;74
5.5;0.2489583333333334;78
5.75;0.7489583333333334;74
6.5;0.2489583333333334;72
6.75;0.4989583333333334;74
