"Start";"Duration";"Pitch"
0.0;0.7489583333333333;81
0.75;0.24895833333333328;70
1.0;0.7489583333333334;81
1.75;0.2489583333333334;79
2.0;0.7489583333333334;78
2.75;0.2489583333333334;73
3.0;0.7489583333333334;76
3.75;0.2489583333333334;65
4.0;0.7489583333333334;76
4.75;0.2489583333333334;74
5.0;0.7489583333333334;71
5.75;0.2489583333333334;66
6.0;0.7489583333333334;67
6.75;0.2489583333333334;60
7.0;0.7489583333333334;67
7.75;0.2489583333333334;60
8.0;0.4989583333333325;67
8.5;0.4989583333333325;67
9.0;0.9989583333333325;67
10.0;0.4989583333333325;66
