"Start";"Duration";"Pitch"
0.0;0.49895833333333334;62
0.5;0.06145833333333328;71
0.5625;0.06145833333333328;72
0.625;0.12395833333333328;71
0.75;0.24895833333333328;69
1.0;0.2489583333333334;71
1.25;0.2489583333333334;72
1.5;0.06145833333333339;74
1.5625;0.06145833333333339;76
1.625;0.12395833333333339;74
1.75;0.2489583333333334;73
2.0;0.4989583333333334;74
2.5;0.4989583333333334;79
3.0;0.4989583333333334;62
3.5;0.06145833333333339;72
3.5625;0.06145833333333339;74
3.625;0.12395833333333339;72
3.75;0.2489583333333334;71
4.0;0.2489583333333334;72
4.25;0.2489583333333334;76
4.5;0.16562500000000036;76
4.666666666666667;0.16562499999999947;78
4.833333333333333;0.16562500000000036;76
5.0;0.7489583333333334;74
