"Start";"Duration";"Pitch"
0.25;0.12395833333333334;91
0.375;0.12395833333333334;88
0.5;0.24895833333333328;91
0.75;0.24895833333333328;90
1.0;0.2489583333333334;87
1.25;0.2489583333333334;88
1.5;0.12395833333333339;86
1.625;0.12395833333333339;86
1.75;0.2489583333333334;86
2.0;0.12395833333333339;85
2.125;0.12395833333333339;85
2.25;0.2489583333333334;85
2.5;0.12395833333333339;84
2.625;0.12395833333333339;84
2.75;0.2489583333333334;84
3.0;0.12395833333333339;83
3.125;0.12395833333333339;88
3.25;0.12395833333333339;84
3.375;0.12395833333333339;88
3.5;0.2489583333333334;83
