"Start";"Duration";"Pitch"
0.0;0.9989583333333333;81
1.0;0.4989583333333334;79
1.5;0.2489583333333334;77
1.75;0.2489583333333334;76
2.0;0.4989583333333334;77
2.5;0.4989583333333334;74
3.0;0.4989583333333334;72
3.5;0.2489583333333334;70
3.75;0.2489583333333334;69
4.0;0.4989583333333334;70
4.5;0.2489583333333334;69
4.75;0.2489583333333334;67
5.0;0.2489583333333334;69
5.25;0.2489583333333334;70
5.5;0.4989583333333334;72
6.0;0.9989583333333334;77
7.0;0.4989583333333334;76
7.5;0.2489583333333334;74
7.75;0.2489583333333334;72
8.0;0.4989583333333325;74
8.5;0.4989583333333325;77
