"Start";"Duration";"Pitch"
0.0;0.49895833333333334;78
0.5;0.4989583333333333;83
1.0;0.4989583333333334;78
1.5;0.4989583333333334;83
2.0;0.4989583333333334;78
2.5;0.4989583333333334;79
3.0;0.2489583333333334;79
3.25;0.2489583333333334;78
3.5;0.4989583333333334;76
4.0;0.4989583333333334;79
4.5;0.4989583333333334;78
5.0;0.4989583333333334;76
5.5;0.4989583333333334;74
6.0;0.4989583333333334;73
6.5;0.2489583333333334;76
6.75;0.2489583333333334;74
7.0;0.2489583333333334;73
7.25;0.2489583333333334;74
7.5;0.4989583333333334;71
