"Start";"Duration";"Pitch"
0.375;0.12395833333333334;79
0.5;0.24895833333333328;83
0.75;0.24895833333333328;86
1.0;0.2489583333333334;84
1.25;0.3739583333333334;79
1.625;0.2489583333333334;84
1.875;0.12395833333333339;81
2.0;0.3739583333333334;83
2.375;0.2489583333333334;83
2.625;0.2489583333333334;79
2.875;0.12395833333333339;79
3.0;0.12395833333333339;81
3.125;0.2489583333333334;72
3.375;0.12395833333333339;74
3.5;0.12395833333333339;76
3.625;0.2489583333333334;77
3.875;0.12395833333333339;78
4.0;0.3739583333333334;79
4.375;0.12395833333333339;79
