0, 49.70824432373047, 0.4703817140850749
1, 32.9724006652832, 0.5032803034614356
2, 30.075057983398438, 0.5812054421873387
3, 28.544269561767578, 0.6411365304197473
4, 27.44154930114746, 0.6571359822512614
5, 26.622234344482422, 0.5902730137250057
0, 44.744300842285156, 0.4587217394011349
1, 31.958776473999023, 0.3920886765121191
2, 29.564302444458008, 0.40752199577203174
3, 28.16053581237793, 0.4067803236808311
4, 27.130218505859375, 0.4045012786989097
5, 26.340709686279297, 0.4289343263276076
6, 25.70426368713379, 0.5015079964483046
0, 40.366390228271484, 0.48400444563124984
1, 31.349470138549805, 0.48881819326909504
2, 29.434276580810547, 0.47442959787047506
3, 28.225624084472656, 0.5249479534038596
4, 27.350078582763672, 0.5530483900658318
5, 26.624164581298828, 0.5618791273927404
6, 26.024188995361328, 0.6037225112771392
0, 42.07070541381836, 0.6915793823653739
1, 31.821826934814453, 0.803469938172658
2, 29.67024040222168, 0.8050064410406496
3, 28.425554275512695, 0.8203937087786177
4, 27.508010864257812, 0.8489826672421721
5, 26.723918914794922, 0.8674366137759711
0, 42.588905334472656, 0.971882750523489
1, 32.243186950683594, 0.9637753353742613
2, 30.169042587280273, 0.96767914073514
3, 28.968807220458984, 0.97189582069937
4, 28.10919761657715, 0.9720095873390722
5, 27.399795532226562, 0.9673491718506466
6, 26.797264099121094, 1.01412936031661
0, 48.11281967163086, 0.9678178304549097
1, 34.52055358886719, 0.9676499519484852
2, 32.183753967285156, 0.9918163984502353
3, 30.857744216918945, 0.9918862125988223
0, 77.37525177001953, 0.7689985723951083
1, 69.21251678466797, 0.6799868926005813
2, 67.07269287109375, 0.6960139701310054
3, 65.72947692871094, 0.6575418754092582
4, 63.03398132324219, 0.6510004441964866
5, 62.47949981689453, 0.6297077505617984
6, 61.69302749633789, 0.6375148193500785
7, 61.25068664550781, 0.6469845895357326
8, 60.98432159423828, 0.6437368145179813
9, 62.14518737792969, 0.6509291478218718
0, 56.86262130737305, 0.5558152528967559
1, 48.59192657470703, 0.5937449103198523
2, 46.441680908203125, 0.5070543968145294
3, 45.280765533447266, 0.5250913172005197
4, 44.69792175292969, 0.5070486294385484
5, 44.45369338989258, 0.5130459009520374
6, 44.187904357910156, 0.5048364521893893
7, 43.503562927246094, 0.5061914686071708
8, 43.46950149536133, 0.4998493163401475
9, 43.252376556396484, 0.5104274845586539
0, 55.10498809814453, 0.561816747662578
1, 46.972869873046875, 0.7300530326853844
2, 45.003196716308594, 0.519813079761774
3, 43.923255920410156, 0.4993308155670503
4, 43.2249641418457, 0.5034970496132445
5, 42.611515045166016, 0.5126574396286916
6, 42.06370162963867, 0.5175805859180362
7, 41.76815414428711, 0.4945886940234284
8, 41.38782501220703, 0.6103975798296779
0, 36.9642219543457, 0.6923869960302116
1, 24.22916030883789, 0.7006817686779996
0, 60.807838439941406, 0.5884820794411512
1, 52.54225158691406, 0.5425651711882323
2, 50.13872146606445, 0.5423165095136665
3, 49.14112854003906, 0.5327473028560508
4, 48.51169204711914, 0.5154875265284644
5, 47.64623260498047, 0.5485451814232181
6, 47.666744232177734, 0.5707849069810776
7, 46.9452018737793, 0.5242039123352599
8, 47.15104293823242, 0.5162658043771379
9, 46.32029724121094, 0.5186034798231057
