"Start";"Duration";"Pitch"
0.0;0.9989583333333333;74
1.0;0.9989583333333334;67
2.0;0.9989583333333334;69
3.0;0.9989583333333334;70
4.0;0.4989583333333334;69
4.5;0.4989583333333334;70
5.0;0.4989583333333334;72
5.5;0.4989583333333334;74
6.0;0.4989583333333334;72
6.5;0.4989583333333334;74
7.0;0.4989583333333334;76
7.5;0.4989583333333334;77
8.0;0.9989583333333325;78
9.0;0.9989583333333325;72
10.0;0.9989583333333325;74
11.0;0.9989583333333325;75
12.0;0.4989583333333325;74
12.5;0.4989583333333325;75
13.0;0.4989583333333325;77
13.5;0.4989583333333325;79
