"Start";"Duration";"Pitch"
0.5;0.9989583333333334;76
1.5;0.33229166666666665;73
1.8333333333333333;0.16562500000000013;74
2.0;1.4989583333333334;76
3.5;0.7489583333333334;76
4.25;0.2489583333333334;78
4.5;0.2489583333333334;76
4.75;0.2489583333333334;74
5.0;1.2489583333333334;76
6.25;0.4989583333333334;74
6.75;0.2489583333333334;73
7.0;1.2489583333333325;74
8.25;0.4989583333333325;73
8.75;0.2489583333333325;71
9.0;0.2489583333333325;73
9.25;0.4989583333333325;71
9.75;0.2489583333333325;69
10.0;0.2489583333333325;71
10.25;0.2489583333333325;73
10.5;0.4989583333333325;71
