"Start";"Duration";"Pitch"
0.0;0.24895833333333334;86
0.25;0.9989583333333334;88
1.25;0.2489583333333334;84
1.5;0.2489583333333334;86
1.75;0.2489583333333334;84
2.0;0.2489583333333334;86
2.25;0.2489583333333334;84
2.5;0.2489583333333334;86
2.75;0.2489583333333334;82
3.0;0.9989583333333334;84
4.0;0.2489583333333334;81
4.25;0.2489583333333334;82
4.5;0.2489583333333334;81
4.75;0.2489583333333334;82
5.0;0.2489583333333334;81
5.25;0.2489583333333334;82
5.5;0.2489583333333334;79
5.75;0.2489583333333334;83
6.0;0.9989583333333334;83
