"Start";"Duration";"Pitch"
0.0;0.49895833333333334;69
0.5;0.24895833333333328;71
0.75;0.24895833333333328;73
1.0;0.2489583333333334;74
1.25;0.2489583333333334;71
1.5;0.4989583333333334;73
2.0;0.4989583333333334;76
2.5;0.12395833333333339;74
2.625;0.12395833333333339;73
2.75;0.12395833333333339;71
2.875;0.12395833333333339;69
3.0;0.12395833333333339;68
3.125;0.12395833333333339;69
3.25;0.2489583333333334;71
4.0;0.4989583333333334;71
4.5;0.2489583333333334;73
4.75;0.2489583333333334;74
5.0;0.2489583333333334;76
5.25;0.2489583333333334;73
5.5;0.2489583333333334;74
5.75;0.2489583333333334;71
6.0;0.2489583333333334;73
6.25;0.2489583333333334;69
6.5;0.06145833333333339;71
6.5625;0.06145833333333339;73
6.625;0.06145833333333339;71
6.6875;0.06145833333333339;73
6.75;0.06145833333333339;71
6.8125;0.06145833333333339;73
6.875;0.06145833333333339;71
6.9375;0.06145833333333339;73
7.0;0.4989583333333334;69
