"Start";"Duration";"Pitch"
0.0;0.24895833333333334;87
0.25;0.24895833333333334;91
0.5;0.24895833333333328;96
0.75;0.9989583333333334;94
1.75;0.4989583333333334;100
2.25;0.4989583333333334;96
2.75;0.4989583333333334;89
3.25;0.4989583333333334;94
3.75;0.7489583333333334;86
4.5;0.2489583333333334;91
4.75;0.4989583333333334;96
5.25;2.4989583333333334;101
7.75;0.4989583333333325;103
8.25;0.7489583333333325;98
9.0;0.2489583333333325;97
9.25;0.4989583333333325;98
9.75;0.4989583333333325;93
10.25;0.4989583333333325;90
10.75;0.4989583333333325;96
11.25;1.4989583333333325;87
12.75;1.4989583333333325;90
14.25;0.4989583333333325;84
14.75;0.4989583333333325;82
