"Start";"Duration";"Pitch"
0.0;0.37395833333333334;84
0.375;0.12395833333333334;85
0.5;0.4989583333333333;86
1.0;0.2489583333333334;79
1.25;0.2489583333333334;81
1.5;0.2489583333333334;82
1.75;0.2489583333333334;84
2.0;0.2489583333333334;86
2.25;0.2489583333333334;88
2.5;0.2489583333333334;84
2.75;0.2489583333333334;81
3.0;0.7489583333333334;84
3.75;0.2489583333333334;93
4.0;0.2489583333333334;91
4.25;0.2489583333333334;89
4.5;0.7489583333333334;88
5.25;0.2489583333333334;96
5.5;0.7489583333333334;86
6.25;0.2489583333333334;94
6.5;1.4989583333333334;84
