"Start";"Duration";"Pitch"
0.0;0.9989583333333333;77
1.0;0.12395833333333339;79
1.125;0.12395833333333339;77
1.25;0.12395833333333339;76
1.375;0.12395833333333339;77
1.5;0.2489583333333334;79
1.75;0.2489583333333334;77
2.0;0.4989583333333334;76
2.5;0.2489583333333334;79
2.875;0.12395833333333339;79
3.0;0.4989583333333334;84
3.5;0.2489583333333334;79
3.875;0.12395833333333339;79
4.0;0.9989583333333334;77
5.0;0.12395833333333339;79
5.125;0.12395833333333339;77
5.25;0.12395833333333339;76
5.375;0.12395833333333339;77
5.5;0.2489583333333334;79
5.75;0.2489583333333334;77
6.0;0.4989583333333334;76
6.5;0.2489583333333334;79
