Start;Duration;Pitch
0.0;0.17843341666666668;92
0.35836;1.1307273611111113;91
1.49066;0.21396475000000015;89
1.7055200000000001;0.3812640416666666;87
2.08758;0.9057205902777774;85
2.9939299999999998;0.49997462500000056;84
3.4946;0.2000131249999999;82
3.69545;0.7016083958333335;82
4.3977900000000005;0.5989354583333331;80
4.99735;0.48524511111111135;82
5.48327;0.18529470833333317;77
5.66934;0.6065774895833336;80
6.27655;0.5259315833333336;79
6.803030000000001;0.3489514999999992;80
7.152710000000001;0.3574936666666657;82
7.51095;0.6796013437499981;83
8.19126;0.35873880170755257;84
