Start;Duration;Pitch
0.02222;0.49729924999999986;70
0.5216;0.49627852083333346;70
1.51831;0.38378594444444447;74
1.9042400000000002;0.13888599999999984;70
2.04548;0.5043198750000002;77
2.55191;0.48129122916666667;77
3.5185199999999996;0.38384561111111104;74
3.9045099999999997;0.13497233333333325;70
4.04177;0.48016095833333416;77
4.5239400000000005;0.5351259791666658;77
5.598669999999999;0.3055032777777793;77
5.905880000000001;0.11008416666666587;82
6.01783;0.24376158333333375;82
6.2636400000000005;0.23244666666666713;81
6.4980400000000005;0.25832916666666517;79
6.758539999999999;0.2531130000000017;77
7.013780000000001;0.26889041666666635;77
7.28493;0.2510900000000005;75
7.538130000000001;0.23326974999999983;74
7.77336;0.27663628052059863;72
