Start;Duration;Pitch
0.0;0.12813325;67
0.12921;0.11546966666666669;71
0.24565;0.12094366666666664;74
0.36761;0.1094006666666667;79
0.47793;0.11190958333333328;74
0.59078;0.12345258333333331;71
0.71527;0.12813324999999987;74
0.8444799999999999;0.12813324999999998;71
0.9736899999999999;0.12812333333333337;67
1.10289;0.12423600000000001;71
1.22817;0.11221700000000001;67
1.34133;0.12812333333333337;62
1.47053;0.12815308333333353;64
1.59976;0.1281332500000001;67
1.7289700000000001;0.12812333333333337;72
1.85817;0.1281431666666668;76
1.9873900000000002;0.12812333333333314;72
2.11659;0.1281332500000003;67
2.2458;0.1281431666666668;72
2.37502;0.1281431666666668;67
2.5042400000000002;0.12812333333333337;64
2.6334400000000002;0.11402183333333316;67
2.74842;0.12242124999999993;64
2.87187;0.17812760500699154;60
