Start;Duration;Pitch
0.0;0.2869409583333334;81
0.28754;0.2869808749999999;82
0.57512;0.44656770833333337;79
1.02262;0.28696091666666645;81
1.31018;0.3442912291666671;77
1.6551900000000002;0.14563066666666646;79
1.8014299999999999;0.12327420833333358;77
1.9252200000000002;0.14317095833333338;76
2.0689900000000003;0.14321079166666628;79
2.2128;0.3268376666666666;77
2.54032;0.30692922916666676;69
2.84789;0.1630378333333331;70
3.0116099999999997;0.1432605833333338;72
3.15547;0.1817196666666665;74
3.33795;0.1642726666666663;72
3.50291;0.2869409583333331;70
3.79045;0.2867214166666674;69
4.07777;0.472229474935955;67
