Start;Duration;Pitch
0.0;0.3494504583333334;64
0.70036;0.48127525000000004;62
1.18264;0.40373712500000014;60
1.58722;0.39598331249999985;62
1.98403;0.4037570833333335;59
2.38863;0.4193245833333332;60
2.80883;0.22461020833333345;52
3.03438;0.2014371666666661;53
3.2366599999999996;0.4037570833333337;55
3.64126;0.40373712500000014;59
4.04584;0.2014471250000005;52
4.248130000000001;0.20162637499999914;53
4.4506;0.45019014583333394;55
4.901730000000001;0.2169323333333324;57
5.1195699999999995;0.20921462500000043;57
5.32966;0.21699208333333342;57
5.54756;0.21691241666666716;57
5.76538;0.21699208333333342;57
5.983280000000001;0.21685266666666614;59
6.20104;0.20897562500000078;60
6.41089;0.18618100000000037;62
6.59785;0.20912499999999934;64
6.80785;0.2015168333333328;65
7.010210000000001;0.20901545833333213;67
7.2201;0.18594199999999894;69
7.40682;0.3804956458333333;70
7.7881100000000005;0.19386883333333138;69
7.98279;0.20912499999999845;70
8.192789999999999;0.20152679166666765;69
8.39516;0.20839804166666553;70
8.60443;0.2455691797271644;67
