Start;Duration;Pitch
0.0;0.41027233333333335;98
0.41372;0.2784203333333334;97
0.69448;0.22097308333333343;95
0.9173100000000001;0.12314516666666653;93
1.04149;2.3244377272727275;93
3.36769;0.31542933333333334;93
3.6857699999999998;0.21717500000000012;92
3.9047699999999996;0.20401558333333414;90
4.1105;0.17116166666666643;90
4.2831;0.21673866666666708;88
4.50166;0.5355482222222223;88
5.0387;0.15799233333333262;86
5.19802;0.17617950000000082;86
5.37568;0.09997983333333327;85
5.4765;0.1974210000000003;85
5.67558;0.19143133333333306;83
5.86862;0.49941886111111167;83
6.36943;0.08702866666666598;85
6.45719;0.19143133333333395;85
6.6502300000000005;0.19785733333333333;83
6.84975;0.217293999999999;83
7.0688699999999995;0.22027891666666743;81
7.291;0.35899517317414187;81
