"MID";"WAV"
0.00000;0.00000
0.25000;0.16181
0.50000;0.32361
0.75000;0.48541
1.00000;0.64722
1.25000;0.80903
1.50000;0.97083
1.75000;1.13264
2.00000;1.29444
2.50000;1.61804
3.50000;2.26526
3.75000;2.42707
4.00000;2.58888
4.50000;2.91248
5.00000;3.23609
5.12500;3.31699
5.25000;3.39790
5.37500;3.47879
5.50000;3.55970
5.62500;3.64060
5.75000;3.72149
5.87500;3.80240
6.00000;3.88330
6.25000;4.04511
6.50000;4.20692
6.75000;4.36871
7.00000;4.53053
7.25000;4.69233
7.50000;4.85413
7.75000;5.01594
8.00000;5.17634
8.49792;5.45000
