"MID";"WAV"
1.50000;0.41254
2.00000;1.19978
2.50000;1.83425
3.00000;2.45586
4.50000;4.68936
4.75000;5.05110
5.00000;5.40031
6.50000;7.25250
7.00000;7.93745
8.50000;9.89137
8.75000;10.16467
9.00000;10.51249
9.50000;11.02088
10.00000;11.69211
10.12500;11.81710
10.25000;11.96534
10.37500;12.10206
10.50000;12.22598
10.62500;12.36193
10.75000;12.51049
10.87500;12.65953
11.00000;12.80855
11.12500;12.94527
11.25000;13.08152
11.37500;13.23015
11.50000;13.39149
11.62500;13.51645
11.75000;13.67676
11.87500;13.83854
12.00000;14.18388
12.49792;14.85000
