"MID";"WAV"
0.00000;0.00000
0.12500;0.02735
0.25000;0.05470
0.37500;0.08204
0.50000;0.10939
0.62500;0.13673
0.75000;0.16408
0.87500;0.19143
2.00000;0.43755
2.12500;0.46490
2.25000;0.49225
2.37500;0.51960
2.50000;0.54695
2.62500;0.57429
2.75000;0.60164
2.87500;0.62899
4.00000;0.87511
4.12500;0.90246
4.25000;0.92981
4.37500;0.95716
4.50000;0.98450
4.62500;1.01184
4.75000;1.03919
4.87500;1.06654
6.00000;1.31268
6.12500;1.34002
6.25000;1.36737
6.37500;1.39471
6.50000;1.42206
6.62500;1.44941
6.75000;1.47676
6.87500;1.50410
8.00000;1.75023
8.12500;1.77758
8.25000;1.80492
8.37500;1.83227
8.50000;1.85962
8.62500;1.88696
8.75000;1.91431
8.87500;1.94166
10.00000;2.18778
10.12500;2.21513
10.25000;2.24248
10.37500;2.26983
10.50000;2.29717
10.62500;2.32452
10.75000;2.35187
10.87500;2.37921
12.00000;2.62534
13.00000;2.84412
14.00000;3.06290
15.00000;3.28479
15.99792;3.55000
