"MID";"WAV"
0.00000;0.18342
4.00000;1.24007
5.00000;1.50274
6.00000;1.79996
10.00000;2.75275
11.00000;3.02071
12.00000;3.28918
14.00000;3.68849
15.00000;3.97793
18.00000;4.86459
18.12500;4.90280
18.25000;4.94145
18.37500;4.98009
18.50000;5.01872
18.62500;5.05736
18.75000;5.09600
18.87500;5.13464
19.00000;5.17329
19.12500;5.21192
19.25000;5.25056
19.37500;5.28921
19.50000;5.32784
19.62500;5.36648
19.75000;5.40512
19.87500;5.44376
20.00000;5.48241
20.12500;5.52104
20.25000;5.55968
20.37500;5.59833
20.50000;5.63696
20.62500;5.67560
20.75000;5.71425
20.87500;5.75289
21.00000;5.79153
21.99792;6.05000
